Date,Open,High,Low,Close,Adj Close
13/06/2022,485.597992,486.407013,482.765015,484.036011,484.036011
14/06/2022,455.901001,458.415009,455.901001,457.834991,457.834991
15/06/2022,455.901001,472.372986,421.747009,464.43399,464.43399
16/06/2022,476.082001,487.81601,437.095001,437.095001,437.095001
17/06/2022,439.77301,448.451996,427.845001,438.005005,438.005005
21/06/2022,449.066986,449.066986,445.484009,448.55899,448.55899
22/06/2022,449.066986,449.066986,423.975006,423.975006,423.975006
23/06/2022,444.686005,452.031006,444.295013,450.233002,450.233002
24/06/2022,444.686005,465.011993,444.295013,462.122009,462.122009
27/06/2022,453.946991,456.528992,453.638,454.832001,454.832001
28/06/2022,443.187012,443.437988,439.675995,439.675995,439.675995
29/06/2022,436.884003,437.453003,435.816986,435.816986,435.816986
30/06/2022,405.472992,407.505005,403.765015,407.18399,407.18399
01/07/2022,405.472992,440.066986,403.765015,420.834991,420.834991
05/07/2022,440.759003,441.309998,438.595001,441.156006,441.156006
06/07/2022,441.549011,446.447998,441.549011,446.332001,446.332001
07/07/2022,468.958008,469.993988,467.113007,467.826996,467.826996
08/07/2022,468.958008,481.790985,459.039001,472.112,472.112
11/07/2022,435.506012,435.506012,427.57901,427.57901,427.57901
12/07/2022,414.14801,415.602997,414.14801,415.602997,415.602997
13/07/2022,426.51001,427.502991,425.208008,425.341003,425.341003
14/07/2022,444.294006,445.743011,444.121002,445.187012,445.187012
15/07/2022,444.294006,462.971008,443.307007,458.536987,458.536987
18/07/2022,470.119995,510.458008,464.036011,489.160004,489.160004
19/07/2022,492.234985,531.426025,491.558014,523.547974,523.547974
20/07/2022,528.857971,528.857971,520.387024,520.387024,520.387024
21/07/2022,528.857971,528.857971,503.799011,526.254028,526.254028
22/07/2022,525.473022,537.05603,509.812012,509.812012,509.812012
25/07/2022,500.075012,500.075012,490.307007,490.307007,490.307007
26/07/2022,500.075012,500.075012,466.315002,468.838013,468.838013
27/07/2022,519.382019,521.028992,519.382019,521.028992,521.028992
28/07/2022,519.382019,558.565002,519.382019,552.482971,552.482971
29/07/2022,553.723999,559.710999,538.862976,551.23999,551.23999
01/08/2022,545.297974,545.297974,525.739014,528.788025,528.788025
02/08/2022,528.166992,538.426025,517.531006,530.39502,530.39502
03/08/2022,530.963989,541.997986,520.192993,534.55603,534.55603
04/08/2022,517.357971,519.661987,516.565979,519.575989,519.575989
05/08/2022,517.357971,544.184021,516.565979,533.200989,533.200989
08/08/2022,556.538025,556.666016,554.544983,554.544983,554.544983
09/08/2022,539.41803,540.86499,538.411987,538.624023,538.624023
10/08/2022,565.911011,566.452026,565.31897,565.742981,565.742981
11/08/2022,573.575012,573.575012,571.169983,571.169983,571.169983
12/08/2022,573.575012,576.518982,561.518005,574.393982,574.393982
15/08/2022,571.47998,573.844971,571.057983,573.039001,573.039001
16/08/2022,568.731995,568.874023,566.455017,567.799011,567.799011
17/08/2022,568.731995,583.72998,566.033997,566.794006,566.794006
18/08/2022,557.84198,558.06897,557.145996,557.421021,557.421021
19/08/2022,557.84198,558.06897,504.687988,504.881989,504.881989
22/08/2022,492.26001,496.083008,492.26001,496.083008,496.083008
23/08/2022,506.079987,508.256012,506.046997,506.802002,506.802002
24/08/2022,511.502991,511.502991,507.136993,507.278992,507.278992
25/08/2022,511.502991,516.848999,505.052002,514.28302,514.28302
26/08/2022,512.713013,515.835022,481.928009,484.928986,484.928986
29/08/2022,475.777008,476.207001,474.928986,475.141998,475.141998
30/08/2022,475.777008,485.925995,460.30899,474.166992,474.166992
31/08/2022,470.330994,485.247009,467.274994,477.26001,477.26001
01/09/2022,477.278015,479.35199,477.243011,477.789001,477.789001
02/09/2022,477.278015,488.18399,470.479004,472.971008,472.971008
06/09/2022,460.365997,460.365997,458.80899,459.252014,459.252014
07/09/2022,472.587006,473.813995,471.727997,472.015015,472.015015
08/09/2022,472.587006,474.984009,464.390015,473.48999,473.48999
09/09/2022,472.234985,511.121002,470.644012,510.415985,510.415985
12/09/2022,514.528015,530.791992,514.487976,527.525024,527.525024
13/09/2022,525.435974,533.232971,477.903992,484.790985,484.790985
14/09/2022,482.786987,484.449005,482.229004,484.449005,484.449005
15/09/2022,465.822998,465.822998,462.542999,462.542999,462.542999
16/09/2022,465.822998,465.822998,451.897003,459.428986,459.428986
19/09/2022,449.825012,452.059998,448.80899,451.256989,451.256989
20/09/2022,436.035004,436.044006,434.071991,436.044006,436.044006
21/09/2022,421.722992,421.722992,416.268005,418.416992,418.416992
22/09/2022,438.640991,445.141998,438.514008,444.838013,444.838013
23/09/2022,438.640991,447.665985,426.494995,434.61499,434.61499
26/09/2022,438.204987,440.471008,438.018005,440.071014,440.071014
27/09/2022,438.204987,464.723999,434.049011,436.569,436.569
28/09/2022,447.845001,448.20401,444.993011,445.148987,445.148987
29/09/2022,444.420013,445.923004,443.688995,443.936005,443.936005
30/09/2022,444.420013,457.993011,440.553986,443.493011,443.493011
03/10/2022,444.292999,445.040985,443.809998,445.040985,445.040985
04/10/2022,460.049011,460.279999,459.390991,459.404999,459.404999
05/10/2022,460.049011,461.575012,448.665985,456.095001,456.095001
06/10/2022,453.627991,453.84201,453.356995,453.382996,453.382996
07/10/2022,453.627991,455.877991,442.566986,445.496002,445.496002
10/10/2022,438.700989,438.756012,435.044006,435.554993,435.554993
11/10/2022,438.700989,438.756012,429.752991,432.981995,432.981995
12/10/2022,435.794006,436.28299,435.73999,435.73999,435.73999
13/10/2022,438.556,438.850006,438.273987,438.713013,438.713013
14/10/2022,438.556,449.444,433.29599,433.678009,433.678009
17/10/2022,444.059998,445.602997,444.044006,445.256989,445.256989
18/10/2022,438.528992,439.072998,438.027008,439.072998,439.072998
19/10/2022,435.341003,435.346008,434.798004,434.960999,434.960999
20/10/2022,431.945007,432.040009,430.514008,430.593994,430.593994
21/10/2022,431.945007,436.177002,424.052002,435.253998,435.253998
24/10/2022,442.226013,442.226013,441.220001,441.915985,441.915985
25/10/2022,467.816986,468.378998,463.165009,463.803009,463.803009
26/10/2022,483.799988,487.028015,482.737,486.669006,486.669006
27/10/2022,476.002991,476.795013,473.763,474.125,474.125
28/10/2022,476.002991,485.888,467.898987,485.82901,485.82901
31/10/2022,488.673004,496.920013,481.389008,484.339996,484.339996
01/11/2022,486.105988,495.457001,485.527008,488.154999,488.154999
02/11/2022,488.183014,495.893005,475.278992,475.278992,475.278992
03/11/2022,474.821014,484.996002,474.821014,481.369995,481.369995
04/11/2022,478.673004,507.464996,477.751007,504.445007,504.445007
07/11/2022,485.347992,487.437012,485.182007,487.437012,487.437012
08/11/2022,428.84201,430.834015,427.653992,430.834015,430.834015
09/11/2022,367.252014,367.252014,359.904999,364.075012,364.075012
10/11/2022,419.050995,419.281006,411.735992,413.752014,413.752014
11/11/2022,419.050995,419.281006,387.895996,396.278015,396.278015
14/11/2022,385.449005,392.084015,385.449005,391.438995,391.438995
15/11/2022,395.38501,395.674011,394.678009,395.286987,395.286987
16/11/2022,395.38501,398.644989,383.11499,386.548004,386.548004
17/11/2022,388.970001,388.984009,387.490997,387.726013,387.726013
18/11/2022,388.970001,394.43399,386.177002,388.367004,388.367004
21/11/2022,363.865997,365.515991,363.799988,364.792999,364.792999
22/11/2022,374.229004,374.839996,373.90799,374.839996,374.839996
23/11/2022,374.229004,386.274994,373.519012,383.864014,383.864014
25/11/2022,387.955994,388.307007,381.947998,387.847992,387.847992
28/11/2022,380.553986,380.877991,380.092987,380.423004,380.423004
29/11/2022,389.937988,390.141998,388.859009,388.865997,388.865997
30/11/2022,407.652008,408.748993,407.375,408.214996,408.214996
01/12/2022,402.614014,402.764008,401.890015,402.345001,402.345001
02/12/2022,402.614014,405.466003,399.963989,404.32901,404.32901
05/12/2022,400.872986,401.375,400.487,401.22699,401.22699
06/12/2022,400.173004,403.56601,400.166992,403.56601,403.56601
07/12/2022,400.173004,404.082001,392.928009,394.855011,394.855011
08/12/2022,405.981995,406.501007,405.981995,406.147003,406.147003
09/12/2022,405.981995,407.843994,401.94101,402.816986,402.816986
12/12/2022,402.036011,403.855988,395.95401,403.835999,403.835999
13/12/2022,416.43399,417.131989,416.43399,417.131989,417.131989
14/12/2022,416.459991,416.54599,415.752014,416.061005,416.061005
15/12/2022,416.459991,416.54599,404.605988,404.640015,404.640015
16/12/2022,404.095001,407.958008,380.218994,381.64801,381.64801
19/12/2022,376.296997,377.63501,376.296997,377.612,377.612
20/12/2022,389.493988,390.473999,389.493988,390.459015,390.459015
21/12/2022,387.13501,387.987,386.962006,387.666992,387.666992
22/12/2022,388.47699,389.076996,388.47699,389.048004,389.048004
